Gene	DI
OBP2A	0.190839695
RRM2	-0.361445783
MTMR11	-0.210843373
C5orf56	-0.102739726
CANT1	-0.158730159
TSEN34	-0.273972603
ZNF747	-0.512048193
EFNB2	-0.295698925
DERL1	-0.606796117
ENST00000599916	-0.158730159
MARS2	-0.564516129
PROCR	0.038167939
VAMP1	-0.430107527
ZNF48	-0.698924731
DNAAF2	-0.72815534
CTSS	-0.210843373
TNFAIP8	0.038167939
ASXL1	-0.273972603
KRT18	0.038167939
UCKL1	0.192307692
ATP5B	-0.210843373
DNAJA1	-0.361445783
ENST00000424208	0.038167939
USP17L12	-0.512048193
JMJD8	-0.430107527
UTP14C	-0.361445783
CREB3	-0.430107527
PEX13	-0.361445783
BAD	-0.102739726
EXOSC8	-0.102739726
ENST00000588786	-0.273972603
METTL23	-0.210843373
UQCC1	-0.102739726
PCID2	-0.72815534
PHB2	-0.273972603
EIF1B	-0.357142857
SLPI	-0.158730159
WBP4	-0.430107527
DCAF13	-0.698924731
TRIM47	-0.361445783
COQ7	-0.564516129
FBXL15	-0.512048193
MAF1	0.448717949
OTULIN	-0.445205479
SERPINB1	-0.361445783
TSTA3	0.320512821
WEE1	-0.606796117
PEX11B	-0.361445783
USP17L11	-0.512048193
KRT10	-0.698924731
DSN1	0.192307692
PPP4R1L	-0.430107527
NECAB3	-0.273972603
CITED2	-0.158730159
ENST00000278979	0.188679245
PRDX5	0.064102564
STX4	-0.273972603
TLDC2	0.320512821
FOSL2	-0.445205479
GRINA	0.320512821
RPS6	-0.273972603
UBAC2	-0.564516129
ALG11	-0.361445783
CSE1L	0.320512821
FAM136A	-0.273972603
GPT	0.190839695
XBP1	-0.564516129
RPL21P28	0.524861878
RPL7L1	0.038167939
STOML2	-0.361445783
RPL9	-0.273972603
SERTAD2	-0.357142857
WBP2	-0.102739726
WBP1	-0.445205479
SLC37A4	-0.273972603
SRMS	0.448717949
RPL4	-0.512048193
WBSCR27	-0.102739726
ZNF34	0.448717949
DUSP10	0.038167939
MYL6B	-0.273972603
SNRNP27	-0.445205479
ENST00000503650	-0.361445783
SNHG17	-0.555555556
ZNF600	-0.357142857
ADRM1	0.190839695
PIGU	0.038167939
GOLGA2P9	0
PLCG1-AS1	-0.512048193
GTPBP8	-0.445205479
CD27	-0.273972603
HNRNPH1	-0.361445783
UBXN1	-0.512048193
ZBED5	-0.833333333
C8orf37-AS1	-0.849514563
SIAH2	-0.357142857
ENST00000580065	-0.357142857
TOMM40L	-0.273972603
CCDC107	-0.158730159
COPS6	-0.361445783
DBP	-0.273972603
EVI2B	-0.357142857
SLC6A10P	0
C16orf72	-0.445205479
CTSZ	0.038167939
TUBB4B	-0.361445783
ISCA2	-0.813253012
RPL19	0.038167939
PSME2	-0.512048193
PNO1	-0.512048193
TUFM	-0.512048193
AAR2	0.190839695
ARRDC3	-0.357142857
GPS2	-0.273972603
TSPAN31	-0.564516129
DEK	-0.564516129
MIF-AS1	-0.445205479
TTPAL	0.190839695
ENST00000566806	0.496183206
LFNG	0.038167939
ETS2	-0.361445783
PPP1R1B	0.190839695
TCFL5	0.190839695
SYNGR2	0.320512821
VAPB	-0.445205479
ENST00000390556	-0.158730159
INTS8	-0.273972603
PIK3IP1	-0.512048193
TMEM208	-0.698924731
TNFSF10	-0.273972603
PTK6	0.038167939
ENST00000574974	-0.361445783
IL32	-0.361445783
TNFRSF1A	-0.445205479
ENST00000414005	0.192307692
GEM	-0.357142857
RSRP1	-0.102739726
UBL3	-0.662650602
VPS25	0.038167939
ENST00000567619	0.576923077
EIF2B4	-0.445205479
HNRNPD	-0.445205479
FAM83C	0.448717949
FEM1C	-0.158730159
BAG1	-0.698924731
FDPS	-0.273972603
NDUFAF3	0
GALR1	-0.512048193
SWSAP1	0.34351145
TM9SF4	-0.555555556
TMEM126B	-0.555555556
ZNF252P	0.188679245
ZGPAT	0.190839695
FER1L4	-0.357142857
MIR762HG	-0.833333333
RPRD1B	-0.445205479
COL4A2-AS1	-0.662650602
TNFAIP8L2-SCNM1	-0.512048193
DCTPP1	-0.158730159
C7orf25	-0.357142857
CASP2	-0.273972603
RPS8	-0.273972603
PNN	-0.512048193
GNB2L1	-0.512048193
KLHL9	-0.813253012
BAGE	-0.512048193
PRKAA1	-0.662650602
NABP2	-0.445205479
TK1	-0.273972603
NAT6	-0.158730159
CARKD	-0.833333333
CBLN3	-0.698924731
PRR36	-0.357142857
RTFDC1	-0.445205479
SERP2	-0.273972603
ANKDD1A	-0.512048193
CUL4A	-0.662650602
HMGB1	0
LGALS3	-0.813253012
NDUFAF6	-0.158730159
TMEM143	-0.445205479
CCND2	-0.662650602
METTL7A	-0.158730159
MXD1	-0.662650602
AGR2	-0.158730159
RPS26	-0.058139535
SLC20A1	-0.616438356
MMP9	-0.235849057
SP3	-0.616438356
TPP1	-0.662650602
ING3	-0.273972603
ACOT8	-0.273972603
ADGRB1	-0.555555556
CNPY4	-0.445205479
DSTN	0.190839695
ZNF572	-0.235849057
ATP1B3	-0.512048193
CCND3	-0.833333333
COA1	-0.445205479
TFDP1	-0.698924731
TP53INP2	-0.555555556
TMEM179	-0.555555556
PSG8	0
HNRNPK	-0.662650602
BSCL2	-0.662650602
ENST00000390543	0.190839695
SLC52A2	0.188679245
C7orf55-LUC7L2	-0.512048193
CCNE2	-0.445205479
ANKRD37	-0.512048193
NDUFB9	-0.357142857
SLC35B2	-0.445205479
ZNF492	0.377358491
GNA13	-0.445205479
RAB22A	-0.445205479
CCT6A	-0.158730159
CTCFL	-0.158730159
ENST00000539563	-0.158730159
MRGBP	-0.813253012
NSMCE2	-0.616438356
SLC38A2	-0.662650602
TNNC2	-0.445205479
CDK4	-0.445205479
HOXA13	0.188679245
ZNF250	0.566037736
LGALS1	-0.357142857
UFM1	-0.616438356
FBXL6	-0.058139535
DEDD2	-0.357142857
CDC37L1	-0.357142857
REM2	-0.662650602
STK35	0
ARHGDIB	-0.357142857
B9D2	0
NOL7	-0.616438356
AURKA	-0.445205479
BORA	-0.813253012
SUGT1	-0.833333333
RECQL4	0.377358491
TDGF1	0
CALM1	-0.555555556
WFDC9	-0.058139535
INSIG1	-0.445205479
MAGEF1	-0.158730159
TMEM183A	-0.662650602
HERPUD1	-0.445205479
PITX1	0.188679245
SHISA9	-0.813253012
TATDN1	-0.357142857
IRF2BP1	-0.616438356
RPL17-C18orf32	-0.357142857
GRHL2	-0.357142857
FIBP	-0.662650602
NFS1	-0.357142857
OCSTAMP	0
MYEOV	-0.555555556
SNX5	0.190839695
ZNF436	-0.357142857
KLHDC3	-0.787671233
LOC100133669	0.185185185
RPS19BP1	-0.662650602
SLCO4A1	-0.158730159
NOL4L	-0.357142857
ZNF263	-0.662650602
ICT1	0
SNRPB	-0.555555556
TRA2B	-0.662650602
CLDN7	-0.158730159
CNOT11	-0.555555556
LOC401010	0.185185185
PELI1	-0.616438356
PYCARD	-0.787671233
ZBTB3	-0.158730159
PCIF1	-0.158730159
FOSL1	-0.555555556
ZFAND2A	-0.235849057
SRSF2	0.377358491
MAPRE1	-0.235849057
CHRAC1	-0.471698113
ESRRA	-0.445205479
KLHDC10	-0.662650602
COL9A3	0
GTF2IRD2	0.188679245
BMF	-0.616438356
CD46	-0.445205479
LAMP1	-0.616438356
NAPRT	0.185185185
VMP1	0
SLC25A25	-0.445205479
SSFA2	-0.555555556
TTC9C	-0.158730159
DBI	-0.357142857
DNAJB11	-0.616438356
PHF11	-0.616438356
ZFAND2B	-0.555555556
PHF23	-0.445205479
AKIRIN2	0
EMC9	-0.662650602
ETV2	-0.616438356
PURB	0.185185185
RPL3	-0.445205479
SFPQ	-0.357142857
COTL1	-0.616438356
LIPT1	0.188679245
LSM14B	-0.445205479
MPZL3	-0.357142857
RPL37A	-0.357142857
SCAMP3	-0.662650602
ARID5B	-0.616438356
C17orf49	-0.662650602
ECH1	-0.158730159
GALT	-0.445205479
NDUFS6	0.188679245
SBDSP1	0.34351145
TMEM115	-0.235849057
SF3B2	-0.616438356
B4GALT3	-0.357142857
DUSP15	-0.471698113
HOXB13	-0.235849057
TK2	-0.813253012
IFNGR1	-0.616438356
TNFRSF12A	-0.616438356
RPS15A	-0.357142857
EFNA3	-0.787671233
SLC13A3	-0.235849057
PIGR	0.188679245
SLC30A1	-0.357142857
UROD	-0.357142857
RPL14	0.188679245
MPPED1	-0.235849057
MYBL2	0.377358491
RBX1	-0.357142857
BHLHE40-AS1	0.188679245
MYT1	0.377358491
PSMC2	-0.357142857
KCTD7	-0.357142857
CBFA2T2	-0.471698113
PRMT1	-0.235849057
LIF	-0.471698113
BLOC1S1-RDH5	-0.555555556
SSSCA1	0.377358491
TP53TG3C	-0.058139535
RAD54B	-0.058139535
SLC9A8	-0.555555556
SOD2	-0.555555556
PSG2	-0.471698113
WFDC13	-0.348837209
HNRNPL	0.188679245
RIT1	-0.616438356
WDR5B	-0.753968254
CA13	-0.753968254
RNF167	-0.616438356
MBD4	-0.616438356
RNF181	-0.555555556
RPA3	0.648854962
AHCY	-0.357142857
MGME1	0.576923077
CD63	-0.357142857
RPL5	-0.357142857
PSG5	-0.753968254
POM121L1P	0.188679245
GOLGA8CP	0.185185185
SOCS2	-0.555555556
SDHAP2	-0.753968254
C1QTNF9	0.377358491
SLC45A4	-0.151515152
ZNF835	-0.471698113
MIR99AHG	-0.235849057
HTR7P1	-0.555555556
ZBTB6	-0.70754717
ZHX1-C8orf76	-0.555555556
SDHAF2	-0.357142857
CDK5RAP1	-0.058139535
SDHD	-0.235849057
ALDOC	-0.348837209
CCBE1	-0.357142857
ENST00000562773	0.185185185
N4BP2L2	-0.963855422
SIRPB1	0.377358491
KIR3DL1	-0.058139535
CDADC1	-0.813253012
CHMP5	-0.357142857
E2F1	-0.235849057
ENST00000217043	0.185185185
ENST00000366167	-0.357142857
ERP29	-0.357142857
FIS1	-0.357142857
MKRN1	-0.357142857
HSP90AA1	-0.813253012
EIF4H	0
NUAK2	-0.616438356
SAMD1	-0.616438356
BPIFA2	0.754716981
RSAD1	-0.357142857
EDN1	-0.348837209
UQCRB	-0.471698113
KCTD1	-0.555555556
MRPL17	0.188679245
MYLPF	-0.555555556
PNPO	0
RPL6	0.188679245
SLC46A3	-0.813253012
TMED9	-0.787671233
ACTR3	-0.787671233
BAX	0
DHX35	0.188679245
FBXO32	-0.555555556
GSTO1	-0.787671233
IFT52	-0.357142857
LRRC75A-AS1	0
TMEM123	-0.058139535
TRIP6	-0.616438356
ACTR5	-0.235849057
ARGLU1	-0.357142857
CEACAM7	0.377358491
HOXB-AS3	-0.753968254
ST8SIA5	0.496183206
TDP2	-0.616438356
USF1	-0.357142857
ZNF12	-0.357142857
APOA1BP	-0.357142857
CA11	-0.357142857
CKS1B	0
EIF3H	-0.348837209
EIF4B	-0.616438356
ENST00000451409	0.648854962
GFRA2	0.188679245
HIST2H2BF	-0.357142857
TREX1	-0.471698113
MUC1	-0.357142857
GDAP1L1	0.566037736
C8orf37	-0.058139535
STOML1	-0.555555556
NSMCE1	-0.787671233
TP53INP1	-0.058139535
JPH1	0.185185185
ESRP1	-0.058139535
KAT5	-0.357142857
PRKCDBP	-0.348837209
CCDC28A	-0.357142857
CTHRC1	-0.348837209
CYB561D2	-0.235849057
EDEM2	-0.357142857
KNDC1	-0.753968254
RALY	-0.348837209
THOC6	-0.357142857
CASP1	-0.787671233
HMGN2	-0.058139535
HSBP1	-0.357142857
HYPK	0.185185185
SCNN1A	-0.555555556
SNRPD3	-0.555555556
TBC1D31	-0.471698113
BAK1	-0.616438356
BCAS4	-0.471698113
C19orf67	-0.357142857
CDV3	-0.616438356
COMMD3-BMI1	-0.753968254
LOC101448202	-0.471698113
PSMC3IP	-0.235849057
RCBTB2	-0.787671233
RGP1	-0.616438356
SSC4D	-0.357142857
TMEM107	0
USPL1	-0.963855422
VGF	-0.555555556
ANKMY2	-0.357142857
AZIN1	-0.471698113
DENND3	-0.70754717
ETNK1	-0.555555556
GSTK1	-0.616438356
HAS2	-0.471698113
LACC1	-0.616438356
LUC7L3	-0.555555556
MRPL2	-0.787671233
NT5C3A	-0.555555556
PDE7A	-0.348837209
PPAPDC1B	-0.235849057
SAP30BP	-0.555555556
TMEM11	-0.348837209
TMEM134	-0.357142857
MOB4	-0.348837209
POLM	-0.235849057
FAM8A1	-0.787671233
CLK2	-0.787671233
OSBPL2	-0.235849057
CDK2	-0.555555556
TMEM176A	-0.235849057
YARS2	-0.555555556
ENST00000379664	0.566037736
MALSU1	-0.471698113
PUF60	0.185185185
SS18L1	-0.058139535
LAMTOR2	-0.235849057
PSG10P	-0.348837209
TMCO3	-0.95890411
CLTA	-0.787671233
FIGNL1	-0.058139535
FYTTD1	-0.348837209
RPS13	-0.471698113
NAA50	-0.555555556
RPS21	-0.151515152
MED11	-0.235849057
EIF2B2	-0.787671233
PVT1	-0.471698113
CYP11B1	0.566037736
PSMB7	-0.555555556
COG1	-0.471698113
ENST00000400522	0.754716981
TSPYL1	-0.753968254
ARL6IP6	-0.348837209
MSLN	-0.151515152
PPP3R1	-0.555555556
SMIM20	-0.058139535
DNAJC4	-0.471698113
JMJD6	-0.555555556
ST3GAL1	-0.53030303
ATP6V0B	-0.753968254
RNPS1	-0.787671233
POLE4	-0.753968254
UBE2N	-0.555555556
ZNF479	-0.70754717
RBM34	-0.963855422
ZBTB45	-0.952380952
LAMTOR1	-0.787671233
WRNIP1	-0.555555556
ENST00000432853	-0.639534884
LILRA1	0.185185185
KRT19	-0.058139535
NPIPA8	-0.753968254
SELT	-0.753968254
ZNF367	-0.058139535
DEFB107A	0.185185185
GNL3	-0.058139535
MUS81	-0.787671233
TGM3	0.432098765
TTC1	-0.555555556
AGO2	-0.70754717
CCR10	-0.235849057
ENST00000424293	0.185185185
PTTG1	-0.753968254
BST2	-0.471698113
DNAJB6	-0.058139535
FXYD3	-0.235849057
GSG1L	-0.235849057
IQCC	-0.235849057
KCNN4	-0.471698113
RAB26	-0.235849057
SPATA33	-0.235849057
SRP14	-0.753968254
ZNF761	-0.639534884
SRSF3	-0.70754717
HYAL1	-0.70754717
COPS5	-0.70754717
SBDS	-0.235849057
TRA2A	-0.555555556
ARF5	-0.235849057
PTS	-0.471698113
RBPJL	-0.058139535
APH1A	-0.555555556
ATP5F1	-0.555555556
FBXO34	-0.555555556
STEAP2	-0.235849057
CBR4	-0.555555556
LETM2	-0.151515152
METTL9	-0.787671233
TMEM234	-0.555555556
TOPORS	-0.787671233
EMP3	-0.235849057
JKAMP	-0.555555556
MRPL44	-0.70754717
RASSF3	-0.753968254
ALOX5AP	-0.787671233
CCNT2	-0.753968254
DNAL1	-0.555555556
ENST00000429274	0.185185185
ENST00000546682	-0.348837209
GLI4	0.754716981
HS3ST4	-0.555555556
MXD3	-0.787671233
PPP1CB	-0.235849057
PSMC6	-0.235849057
SIRT7	-0.753968254
VSX1	0.801526718
UBFD1	-0.555555556
ACHE	-0.471698113
LOC100133077	0.432098765
NET1	-0.471698113
CRADD	-0.471698113
LSM5	-0.555555556
TMBIM1	-0.70754717
BIRC2	-0.70754717
CCNO	-0.348837209
BPI	0.185185185
LOC100133091	-0.555555556
MSRA	-0.235849057
OAZ1	-0.555555556
CDCA5	-0.753968254
CISD3	-0.235849057
DNAJC14	-0.555555556
FOXA2	0.566037736
NRBP2	0.185185185
PHYKPL	-0.555555556
RNU6-19P	-0.471698113
UGT1A8	-0.471698113
BUD31	0.188679245
EPOR	-0.555555556
MYLK2	-0.348837209
NOB1	-0.555555556
PAPD7	-0.348837209
RAB2A	-0.70754717
RHOC	-0.555555556
ANXA13	-0.471698113
BET1L	-0.471698113
CALM2	-0.235849057
CCL20	0.648854962
CDC42EP1	-0.555555556
ELOVL1	-0.753968254
FAM177A1	-0.235849057
FEM1A	-0.471698113
HYAL3	-0.753968254
PGAM1	-0.235849057
PLSCR1	-0.555555556
RNASEK	0.566037736
SAMD10	-0.555555556
SHISA6	0.185185185
SLC10A5	-0.151515152
TSC22D2	-0.555555556
ZKSCAN1	-0.555555556
ZNF707	0.754716981
BCL3	-0.235849057
C19orf43	-0.235849057
CHTOP	-0.235849057
CKLF-CMTM1	-0.235849057
CSNK1A1	-0.555555556
DDIT4	-0.70754717
EEF1D	0.432098765
FAM83H-AS1	0.566037736
FERMT1	0.566037736
GCC2	-0.70754717
IL23A	-0.058139535
MPST	-0.753968254
NCBP2	-0.753968254
NSUN5P1	-0.058139535
POP1	0.185185185
WISP2	-0.348837209
HNF1B	-0.348837209
RBM26	-0.95890411
GSDMD	-0.151515152
LRR1	-0.753968254
IMPA1	0.185185185
ENST00000538322	0.679012346
MT1X	-0.639534884
RPL35	-0.471698113
CD40	-0.348837209
KLF9	-0.151515152
HOXB9	-0.058139535
PSG11	-0.639534884
GMCL1	-0.70754717
RNASEH2B	-0.95890411
ENST00000427458	-0.70754717
FAM83D	-0.058139535
FER1L6-AS2	0.178571429
RSRC2	-0.348837209
TM7SF2	-0.753968254
PSG6	-0.151515152
YWHAB	0.185185185
FAHD2B	0.185185185
KLHDC9	-0.058139535
PDRG1	-0.70754717
FAM92A1	-0.348837209
HN1	-0.53030303
ZNF468	-0.930232558
ANKZF1	-0.639534884
GMPPB	-0.70754717
SPAG8	-0.753968254
ENST00000586411	0.432098765
LPAR2	-0.70754717
PRR23D1	0.432098765
RABAC1	-0.058139535
ENST00000454280	-0.151515152
SEPW1	0.377358491
TMED2	-0.058139535
TTC30A	-0.70754717
CSHL1	0.754716981
LSM8	0.185185185
ZNHIT1	-0.471698113
PSME3	-0.348837209
RHEB	-0.058139535
ZNF792	0.432098765
AEN	-0.348837209
WASL	-0.058139535
GRB2	-0.943396226
TMEM248	-0.058139535
VDAC2	-0.753968254
NBPF22P	0.432098765
PSMA2	-0.471698113
OXA1L	-0.753968254
PTGER4	-0.70754717
RBL1	0.185185185
MNX1	0.377358491
NCALD	-0.348837209
SURF1	-0.058139535
TNFAIP3	-0.70754717
TOR1B	-0.348837209
USP17L7	-0.151515152
CCDC51	0.185185185
CTAGE11P	-0.151515152
ENST00000504077	-0.348837209
ENST00000557586	-0.70754717
NHP2L1	-0.471698113
TRIM56	-0.348837209
ARL6IP5	-0.471698113
UGT1A10	-0.53030303
ENST00000435033	-0.639534884
ENST00000433371	0.566037736
TMBIM4	-0.348837209
CACYBP	-0.952380952
DHRS11	-0.348837209
ENST00000505478	-0.70754717
IRF1	0.185185185
MDP1	-0.639534884
ORMDL2	0.377358491
RABGGTB	-0.348837209
YWHAH	-0.753968254
ENST00000607359	-0.70754717
HGH1	0.178571429
IGSF6	-0.753968254
KRT23	-0.639534884
NUDT16	-0.753968254
RHBDD2	-0.058139535
ACP1	-0.70754717
AGR3	-0.471698113
EEF1G	-0.753968254
LIME1	-0.53030303
OCEL1	-0.471698113
RBFOX1	-0.753968254
SLC25A11	-0.471698113
SLC39A11	-0.753968254
CBX8	-0.471698113
FBXO43	-0.151515152
GPN1	0.185185185
USP21	-0.753968254
ZNF414	-0.471698113
ABHD15	-0.348837209
ZNF622	-0.753968254
RBM14-RBM4	-0.471698113
MIF4GD	-0.471698113
MYBL1	-0.348837209
ENST00000428444	-0.151515152
BIRC5	-0.70754717
ENST00000585867	-0.753968254
NTHL1	-0.471698113
PTGES3	-0.471698113
TIPARP	-0.471698113
YBX3	-0.70754717
FAM214B	-0.471698113
JUNB	-0.753968254
PEX26	-0.471698113
REXO1L2P	-0.151515152
ANP32B	-0.348837209
SLA2	0.185185185
SLC33A1	-0.70754717
SNTA1	-0.348837209
TROVE2	-0.753968254
ARRDC1	0.377358491
DNAJC21	-0.471698113
MAP1LC3A	-0.348837209
NSRP1	-0.348837209
PPTC7	-0.471698113
WDR24	-0.058139535
ADAM21P1	-0.639534884
ENST00000382776	-0.639534884
ENST00000418100	-0.53030303
GPR20	-0.909090909
MAPT-AS1	-0.53030303
MMADHC	-0.151515152
SHARPIN	0.432098765
STX16-NPEPL1	-0.348837209
ADGRA1	-0.53030303
ALYREF	-0.471698113
AVL9	-0.471698113
BRPF3	-0.70754717
ENST00000518180	-0.348837209
GAL3ST4	-0.471698113
H2AFZ	-0.348837209
KCNE4	-0.326086957
MOB3B	-0.058139535
NAGLU	0.377358491
SYPL1	0.377358491
TBX6	-0.952380952
TMEM41A	-0.70754717
VAMP8	0.432098765
ZNF343	-0.151515152
TTLL9	0.185185185
ABHD10	-0.639534884
CLN3	-0.348837209
ARFIP2	-0.753968254
PSME1	-0.471698113
POLE3	-0.348837209
ZNF830	-0.909090909
CTAGE10P	-0.151515152
FAHD2A	0.566037736
GOLPH3	-0.058139535
MST1L	-0.952380952
DEFB105A	0.185185185
ENST00000506976	-0.348837209
MBNL1-AS1	0.754716981
ENST00000390545	-0.471698113
NPRL2	-0.471698113
RAB11A	-0.753968254
CA2	0.178571429
RPSA	-0.70754717
SLC1A5	-0.753968254
SUN5	-0.151515152
CDK6	-0.471698113
COMMD7	0.178571429
DAB1	-0.471698113
ENST00000594519	-0.753968254
FAM105A	-0.471698113
HINT2	0.566037736
MRPS22	-0.753968254
NAA20	-0.639534884
PROKR2	-0.326086957
SCRN3	-0.70754717
WDR83	-0.753968254
AK3	0.185185185
C2orf47	-0.348837209
DCAF4L2	0.954198473
ENST00000439060	-0.151515152
FUT4	-0.70754717
GDPD3	-0.348837209
GRTP1	-0.753968254
KLF12	-0.70754717
LPIN3	0.185185185
PPP2R2C	-0.70754717
PRMT5	-0.753968254
RHPN1	0.679012346
TMEM45B	-0.151515152
VASP	-0.058139535
BIK	-0.471698113
CASC3	-0.70754717
CCDC154	-0.53030303
CKAP2	-0.753968254
DACH1	-0.753968254
ENST00000443097	-0.471698113
FAM219B	-0.471698113
FAM26F	-0.70754717
FAM96B	-0.471698113
FCMR	-0.95890411
GARS	-0.058139535
GGT7	-0.348837209
GOSR1	-0.70754717
HIST1H2BK	0.377358491
IDI1	-0.753968254
IFI35	-0.471698113
IGSF21	-0.058139535
INO80E	-0.70754717
LINC01135	-0.348837209
MST1P2	-0.952380952
POMP	-0.471698113
PTGES3L-AARSD1	-0.471698113
SH3BGRL3	-0.151515152
SUCO	-0.753968254
TCTA	-0.471698113
RRP8	-0.70754717
TPD52	-0.639534884
SLC30A8	-0.53030303
YDJC	-0.952380952
MOS	0.535714286
LHPP	-0.70754717
TAF15	-0.151515152
COX4I2	-0.53030303
C8orf22	0.161290323
RNF40	-0.943396226
MTRF1	-0.952380952
FBXL12	-0.348837209
SERPINB6	-0.70754717
C1orf43	-0.952380952
MIER1	-0.70754717
SLC25A10	0.178571429
SUSD6	-0.70754717
CCRL2	-0.151515152
KCNIP1	-0.348837209
NDUFA7	-0.348837209
THAP4	-0.639534884
SKP2	-0.952380952
NME2	-0.348837209
ZNF764	-0.943396226
ZNF341	0.185185185
RSBN1	-0.952380952
RALA	-0.639534884
HTRA4	-0.909090909
LYPLA1	-0.151515152
SKAP2	-0.70754717
EIF2B5	-0.70754717
LUC7L	-0.952380952
TMED10	0.185185185
FAM90A27P	-0.151515152
APMAP	0.178571429
KRT12	-0.639534884
MROH1	-0.326086957
SMIM13	-0.70754717
UBE2L3	-0.348837209
ETV1	-0.348837209
PABPC1L	-0.151515152
BIRC3	-0.70754717
RAB20	-0.639534884
DISC1FP1	-0.70754717
ARPC2	-0.151515152
CDK5	-0.348837209
ENST00000592263	-0.639534884
STIP1	-0.952380952
KLHL31	-0.952380952
SEPT7	0.185185185
SLX4IP	-0.151515152
NUFIP1	-0.70754717
ENST00000587614	-0.348837209
STARD13	-0.70754717
CBX3	0.178571429
PLIN2	-0.348837209
KCNG3	-0.326086957
ZNF439	-0.930232558
ALG2	-0.70754717
CD79A	-0.639534884
FAM153B	-0.53030303
TEKT1	0.178571429
COG8	-0.952380952
FGF9	0.185185185
RAN	-0.348837209
RRAS	-0.639534884
TSEN15	-0.53030303
ULBP2	0.178571429
C8orf74	-0.151515152
GNA12	-0.348837209
PHF20	0.185185185
RBBP4	-0.70754717
TOR1AIP1	-0.70754717
ENST00000434390	-0.326086957
KRT31	0.178571429
FAM60A	-0.348837209
MTERF3	-0.151515152
ZNF221	-0.909090909
CALU	0.185185185
CNBD2	0.185185185
PMPCB	-0.348837209
TM9SF1	-0.348837209
MRPL13	-0.639534884
MRPL19	-0.348837209
GNG7	-0.639534884
PRSS21	0.535714286
GGCX	-0.639534884
INSM1	0.178571429
UBE2D2	-0.348837209
GATSL3	-0.952380952
KLK6	-0.639534884
PTDSS1	-0.53030303
THBD	0.535714286
SPDYE4	0.679012346
TEX40	-0.348837209
ZNF3	0.185185185
C3orf58	-0.151515152
CDKN2B	-0.70754717
LRRC23	-0.639534884
RGS16	-0.943396226
SGK2	-0.151515152
TIMM22	0.185185185
C20orf196	0.754716981
MET	-0.348837209
PHF12	-0.53030303
PREB	-0.151515152
CCDC166	0.535714286
IMP4	-0.53030303
SLC35A4	-0.151515152
ENST00000592065	0.432098765
FAM66B	0.185185185
WHSC1L1	0.178571429
NUPL1	-0.952380952
SIRPG	0.178571429
CD177	0.679012346
FAM66D	-0.53030303
FOXN3	-0.639534884
FBXO45	-0.70754717
PET117	-0.151515152
PPM1N	-0.70754717
ALKBH1	-0.348837209
CDIPT	-0.943396226
ENST00000602493	0.679012346
MIOS	0.185185185
PATZ1	-0.70754717
PIP5K1P1	-0.53030303
ADAM9	-0.930232558
AGPAT6	-0.639534884
ATG12	-0.348837209
BHLHE41	-0.348837209
CD3E	-0.70754717
ENC1	0.185185185
HOXB5	0.754716981
LINC00907	-0.70754717
LYN	-0.639534884
NEDD9	-0.70754717
PPP1R2	-0.639534884
STARD3NL	-0.348837209
TRIM28	0.178571429
TPM3	-0.952380952
DPM1	-0.639534884
CCT5	-0.348837209
SEC61B	-0.639534884
ZNF316	0.892857143
CHCHD5	-0.348837209
SULT1A1	0.432098765
VPS28	0.535714286
LYL1	-0.348837209
SNX31	0.535714286
TMUB2	0.185185185
CAMLG	-0.70754717
NIF3L1	-0.639534884
ZPR1	-0.348837209
CCDC84	-0.943396226
KCNJ18	0.432098765
TAF8	-0.943396226
BCL2L11	-0.639534884
LINC00452	-0.639534884
LOC643339	0.185185185
MPZ	-0.151515152
RARG	-0.348837209
RPS27	-0.151515152
ZNF611	-0.930232558
BBC3	-0.348837209
FAM181A	0.432098765
HBP1	-0.70754717
MPHOSPH8	-0.348837209
NKAIN3	-0.53030303
PMM2	-0.70754717
RPIA	0.432098765
SLC20A2	0.178571429
SULT1C3	-0.930232558
TACC1	-0.53030303
TBC1D20	-0.151515152
TEKT4P2	0.432098765
TPSD1	-0.639534884
VKORC1	-0.639534884
CABLES2	0.432098765
DRAP1	-0.348837209
EXOSC2	-0.70754717
FAM162A	0.185185185
GID8	-0.639534884
GLMP	-0.70754717
LOC100630923	-0.348837209
MBNL2	-0.952380952
MIR3134	-0.70754717
NCK1	-0.348837209
RRM2B	-0.639534884
SERBP1	-0.348837209
SPNS1	-0.639534884
SUPT4H1	-0.348837209
SYNDIG1	-0.151515152
TAF2	-0.639534884
TMEM249	-0.53030303
UTP3	-0.348837209
VDAC3	-0.639534884
ZNF174	-0.70754717
ZNF808	-0.909090909
ARHGAP9	-0.70754717
LBR	-0.952380952
POLR2H	-0.348837209
WFDC2	-0.348837209
WDYHV1	0.432098765
ENST00000390555	-0.348837209
IGFLR1	-0.70754717
REM1	0.178571429
TMEM106C	-0.348837209
DEFB106B	-0.151515152
SNRPG	-0.53030303
WFDC6	0.178571429
EVX1-AS	-0.639534884
LINC00293	0.801526718
NDUFA5	-0.348837209
NME1	-0.639534884
BZW2	-0.348837209
CASC8	0.432098765
CCDC115	-0.639534884
ERICH5	0.679012346
NOMO2	-0.151515152
WI2-2373I1.2	0.178571429
ARMC7	-0.348837209
F11R	-0.70754717
MUC20	-0.639534884
POU2AF1	-0.151515152
